site,impl,n,procs,threads,dist,chunk,sched,sched_chunk,run,total,bcast,comp_max,comp_min,comp_avg,gather,merge,write,count,wall
ryzen7535hs,mpi,20000000,1,1,block,1024,-,0,1,7.231875,0.000000,7.168168,7.168168,7.168168,0.025368,0.000001,0.038338,1270607,7.934221
ryzen7535hs,mpi,20000000,2,1,block,1024,-,0,1,4.857733,0.000006,4.786668,2.993410,3.890039,1.822857,0.000001,0.041460,1270607,5.334291
ryzen7535hs,mpi,20000000,4,1,block,1024,-,0,1,2.775311,0.000007,2.704968,1.181527,2.096037,1.549862,0.000000,0.043915,1270607,3.272182
ryzen7535hs,mpi,20000000,8,1,block,1024,-,0,1,1.720761,0.000008,1.649199,0.570240,1.233176,1.104937,0.000000,0.045576,1270607,2.276352
ryzen7535hs,mpi,20000000,1,1,cyclic,1024,-,0,1,7.247700,0.000000,7.181963,7.181963,7.181963,0.024853,0.000001,0.040883,1270607,7.712260
ryzen7535hs,mpi,20000000,2,1,cyclic,1024,-,0,1,4.123917,0.000005,4.020259,3.966966,3.993613,0.079240,0.035697,0.042010,1270607,4.594988
ryzen7535hs,mpi,20000000,3,1,cyclic,1024,-,0,1,3.961076,0.000005,3.857227,0.016851,2.572745,3.862977,0.040609,0.040635,1270607,4.443016
ryzen7535hs,mpi,20000000,4,1,cyclic,1024,-,0,1,2.410859,0.000007,2.285971,2.149454,2.235861,0.084648,0.053136,0.047241,1270607,2.916949
ryzen7535hs,mpi,20000000,5,1,cyclic,1024,-,0,1,2.267397,0.000006,2.145003,0.021977,1.678288,0.027407,0.051008,0.043974,1270607,2.790589
ryzen7535hs,mpi,20000000,6,1,cyclic,1024,-,0,1,2.241846,0.000007,2.123663,0.010593,1.406099,2.136026,0.053596,0.041624,1270607,2.764483
ryzen7535hs,mpi,20000000,7,1,cyclic,1024,-,0,1,1.675558,0.000007,1.550626,0.023529,1.285651,0.078271,0.055295,0.043766,1270607,2.214923
ryzen7535hs,mpi,20000000,8,1,cyclic,1024,-,0,1,1.571629,0.000006,1.391307,1.273935,1.349109,0.046808,0.084590,0.058454,1270607,2.149053
ryzen7535hs,mpi,20000000,1,1,blockcyclic,1024,-,0,1,7.345049,0.000000,7.258350,7.258350,7.258350,0.041720,0.000001,0.044977,1270607,7.803665
ryzen7535hs,mpi,20000000,2,1,blockcyclic,1024,-,0,1,4.353038,0.000007,4.242826,4.200118,4.221472,0.075921,0.024709,0.052283,1270607,4.834051
ryzen7535hs,mpi,20000000,3,1,blockcyclic,1024,-,0,1,2.982966,0.000005,2.889911,2.839514,2.866899,0.025184,0.026216,0.041650,1270607,3.489186
ryzen7535hs,mpi,20000000,4,1,blockcyclic,1024,-,0,1,2.394563,0.000006,2.296956,2.156250,2.239914,0.025995,0.029047,0.042558,1270607,2.893958
ryzen7535hs,mpi,20000000,5,1,blockcyclic,1024,-,0,1,1.924876,0.000007,1.826012,1.714400,1.775317,0.135754,0.028378,0.046338,1270607,2.435877
ryzen7535hs,mpi,20000000,6,1,blockcyclic,1024,-,0,1,1.756513,0.000006,1.659155,1.532968,1.596406,0.079416,0.030437,0.041471,1270607,2.282353
ryzen7535hs,mpi,20000000,7,1,blockcyclic,1024,-,0,1,1.685954,0.000008,1.586492,1.432029,1.507046,0.067450,0.033175,0.043896,1270607,2.237474
ryzen7535hs,mpi,20000000,8,1,blockcyclic,1024,-,0,1,1.449336,0.000012,1.369960,1.308468,1.337895,0.071543,0.023924,0.042024,1270607,2.008987
ryzen7535hs,mpi,20000000,1,1,wblock,1024,-,0,1,7.180193,0.000000,7.116432,7.116432,7.116432,0.024035,0.000001,0.039724,1270607,7.638133
ryzen7535hs,mpi,20000000,2,1,wblock,1024,-,0,1,4.352014,0.000005,4.284097,4.006929,4.145513,0.024175,0.000001,0.043737,1270607,4.822914
ryzen7535hs,mpi,20000000,4,1,wblock,1024,-,0,1,2.382473,0.000006,2.316455,2.087558,2.167035,0.025215,0.000001,0.040796,1270607,2.878451
ryzen7535hs,mpi,20000000,8,1,wblock,1024,-,0,1,1.455712,0.000009,1.382072,1.200280,1.284779,0.025228,0.000001,0.048402,1270607,2.012055
ryzen7535hs,mpi,20000000,8,1,blockcyclic,16,-,0,1,1.462871,0.000008,1.359481,1.251622,1.296036,0.098803,0.045942,0.042609,1270607,2.014735
ryzen7535hs,mpi,20000000,8,1,blockcyclic,64,-,0,1,1.401850,0.000008,1.321994,1.254590,1.286966,0.058392,0.025963,0.040630,1270607,1.947448
ryzen7535hs,mpi,20000000,8,1,blockcyclic,256,-,0,1,1.465988,0.000006,1.363862,1.269490,1.301716,0.098561,0.031837,0.047113,1270607,2.012897
ryzen7535hs,mpi,20000000,8,1,blockcyclic,1024,-,0,1,1.451649,0.000007,1.358620,1.282197,1.335593,0.056677,0.027325,0.043421,1270607,2.008123
ryzen7535hs,mpi,20000000,8,1,blockcyclic,4096,-,0,1,1.415789,0.000009,1.326417,1.228103,1.286584,0.109004,0.023565,0.043568,1270607,1.966884
ryzen7535hs,mpi,20000000,8,1,blockcyclic,16384,-,0,1,1.424156,0.000008,1.322767,1.203110,1.271133,0.022594,0.034086,0.044702,1270607,1.978818
ryzen7535hs,hybrid,20000000,2,4,blockcyclic,1024,static,1,1,1.426035,0.000010,1.354211,1.301202,1.327707,0.066244,0.018720,0.039858,1270607,1.902482
ryzen7535hs,hybrid,20000000,2,4,blockcyclic,1024,static,16,1,1.462633,0.000011,1.387600,1.369056,1.378328,0.035962,0.018917,0.038687,1270607,1.941307
ryzen7535hs,hybrid,20000000,2,4,blockcyclic,1024,static,64,1,1.510474,0.000009,1.431343,1.428409,1.429876,0.017375,0.020143,0.041604,1270607,1.984358
ryzen7535hs,hybrid,20000000,2,4,blockcyclic,1024,static,256,1,1.516508,0.000008,1.436994,1.404384,1.420689,0.018215,0.020156,0.041136,1270607,1.990357
ryzen7535hs,hybrid,20000000,2,4,blockcyclic,1024,dynamic,1,1,1.519736,0.000010,1.435780,1.432873,1.434327,0.018988,0.020519,0.047345,1270607,1.993796
ryzen7535hs,hybrid,20000000,2,4,blockcyclic,1024,dynamic,16,1,1.381108,0.000008,1.303583,1.292552,1.298068,0.017121,0.019888,0.040507,1270607,1.860163
ryzen7535hs,hybrid,20000000,2,4,blockcyclic,1024,dynamic,64,1,1.427107,0.000009,1.350801,1.324737,1.337769,0.043611,0.018960,0.039790,1270607,1.892798
ryzen7535hs,hybrid,20000000,2,4,blockcyclic,1024,dynamic,256,1,1.532176,0.000008,1.427568,1.418365,1.422967,0.016039,0.032991,0.055570,1270607,2.003270
ryzen7535hs,hybrid,20000000,2,4,blockcyclic,1024,guided,1,1,1.400547,0.000009,1.318883,1.307755,1.313319,0.029864,0.022197,0.040722,1270607,1.865180
ryzen7535hs,hybrid,20000000,2,4,blockcyclic,1024,guided,16,1,1.399785,0.000013,1.317297,1.292494,1.304895,0.040101,0.025452,0.041725,1270607,1.868209
ryzen7535hs,hybrid,20000000,2,4,blockcyclic,1024,guided,64,1,1.441216,0.000012,1.364521,1.362270,1.363396,0.019397,0.019470,0.040067,1270607,1.912274
ryzen7535hs,hybrid,20000000,2,4,blockcyclic,1024,guided,256,1,1.522401,0.000009,1.447355,1.443093,1.445224,0.014701,0.020207,0.040129,1270607,1.992535
ryzen7535hs,mpi,20000000,1,1,block,1024,-,0,2,7.331410,0.000000,7.269731,7.269731,7.269731,0.020315,0.000001,0.041363,1270607,7.788198
ryzen7535hs,mpi,20000000,2,1,block,1024,-,0,2,4.849414,0.000005,4.792672,2.945734,3.869203,1.864208,0.000000,0.039467,1270607,5.319340
ryzen7535hs,mpi,20000000,4,1,block,1024,-,0,2,2.863728,0.000005,2.801464,1.285780,2.150184,1.535756,0.000000,0.042187,1270607,3.367274
ryzen7535hs,mpi,20000000,8,1,block,1024,-,0,2,1.698918,0.000007,1.617283,0.599489,1.211171,1.049866,0.000001,0.049556,1270607,2.255322
ryzen7535hs,mpi,20000000,1,1,cyclic,1024,-,0,2,7.211146,0.000000,7.147780,7.147780,7.147780,0.021360,0.000001,0.042005,1270607,7.664780
ryzen7535hs,mpi,20000000,2,1,cyclic,1024,-,0,2,4.770593,0.000005,4.675758,4.660907,4.668333,0.034463,0.035043,0.040175,1270607,5.246456
ryzen7535hs,mpi,20000000,3,1,cyclic,1024,-,0,2,4.025706,0.000006,3.925456,0.018068,2.618813,3.927174,0.040237,0.040222,1270607,4.507736
ryzen7535hs,mpi,20000000,4,1,cyclic,1024,-,0,2,2.449197,0.000005,2.341453,2.284986,2.324718,0.027805,0.047714,0.039860,1270607,2.943692
ryzen7535hs,mpi,20000000,5,1,cyclic,1024,-,0,2,2.315444,0.000007,2.200782,0.022869,1.733393,0.065325,0.049981,0.040988,1270607,2.830939
ryzen7535hs,mpi,20000000,6,1,cyclic,1024,-,0,2,2.325187,0.000006,2.207063,0.010680,1.464698,2.220521,0.052008,0.041972,1270607,2.845806
ryzen7535hs,mpi,20000000,7,1,cyclic,1024,-,0,2,1.752312,0.000006,1.623864,0.024723,1.370263,0.024814,0.056284,0.047345,1270607,2.296678
ryzen7535hs,mpi,20000000,8,1,cyclic,1024,-,0,2,1.499222,0.000013,1.368147,1.263115,1.300748,0.103036,0.059242,0.045203,1270607,2.077384
ryzen7535hs,mpi,20000000,1,1,blockcyclic,1024,-,0,2,7.271494,0.000000,7.216981,7.216981,7.216981,0.014591,0.000001,0.039921,1270607,7.729891
ryzen7535hs,mpi,20000000,2,1,blockcyclic,1024,-,0,2,4.501167,0.000005,4.414950,4.398252,4.406601,0.021493,0.023436,0.041284,1270607,4.971149
ryzen7535hs,mpi,20000000,3,1,blockcyclic,1024,-,0,2,2.861606,0.000006,2.774017,2.760795,2.767973,0.025763,0.025818,0.040913,1270607,3.347184
ryzen7535hs,mpi,20000000,4,1,blockcyclic,1024,-,0,2,2.501000,0.000005,2.412831,2.323414,2.373330,0.111519,0.027103,0.038959,1270607,2.999862
ryzen7535hs,mpi,20000000,5,1,blockcyclic,1024,-,0,2,1.984050,0.000006,1.893782,1.786584,1.842669,0.029508,0.027600,0.040789,1270607,2.497310
ryzen7535hs,mpi,20000000,6,1,blockcyclic,1024,-,0,2,1.913566,0.000006,1.818179,1.634992,1.741377,0.208066,0.028541,0.041960,1270607,2.434897
ryzen7535hs,mpi,20000000,7,1,blockcyclic,1024,-,0,2,1.581834,0.000006,1.487964,1.352021,1.433948,0.096604,0.029405,0.043413,1270607,2.126452
ryzen7535hs,mpi,20000000,8,1,blockcyclic,1024,-,0,2,1.464982,0.000008,1.367492,1.285614,1.320305,0.110352,0.027529,0.041478,1270607,2.015327
ryzen7535hs,mpi,20000000,1,1,wblock,1024,-,0,2,7.248980,0.000000,7.193658,7.193658,7.193658,0.014560,0.000001,0.040762,1270607,7.699497
ryzen7535hs,mpi,20000000,2,1,wblock,1024,-,0,2,4.667148,0.000005,4.607194,4.290466,4.448830,0.019244,0.000001,0.040704,1270607,5.131490
ryzen7535hs,mpi,20000000,4,1,wblock,1024,-,0,2,2.611712,0.000005,2.547828,2.230280,2.361332,0.024438,0.000000,0.039440,1270607,3.101713
ryzen7535hs,mpi,20000000,8,1,wblock,1024,-,0,2,1.558710,0.000010,1.489547,1.172591,1.338576,0.023908,0.000000,0.045246,1270607,2.112938
ryzen7535hs,mpi,20000000,8,1,blockcyclic,16,-,0,2,1.546143,0.000006,1.417424,1.271291,1.350835,0.078638,0.048707,0.048498,1270607,2.103835
ryzen7535hs,mpi,20000000,8,1,blockcyclic,64,-,0,2,1.464835,0.000015,1.368540,1.222846,1.296427,0.113613,0.032990,0.040737,1270607,2.028103
ryzen7535hs,mpi,20000000,8,1,blockcyclic,256,-,0,2,1.537238,0.000015,1.429447,1.308652,1.361077,0.050845,0.035271,0.047383,1270607,2.085086
ryzen7535hs,mpi,20000000,8,1,blockcyclic,1024,-,0,2,1.472876,0.000013,1.372825,1.266065,1.328208,0.048139,0.030883,0.047147,1270607,2.019071
ryzen7535hs,mpi,20000000,8,1,blockcyclic,4096,-,0,2,1.546566,0.000009,1.452010,1.323603,1.393976,0.080313,0.028562,0.040842,1270607,2.114844
ryzen7535hs,mpi,20000000,8,1,blockcyclic,16384,-,0,2,1.456081,0.000094,1.364251,1.251997,1.327446,0.068112,0.030611,0.043047,1270607,2.025047
ryzen7535hs,hybrid,20000000,2,4,blockcyclic,1024,static,1,2,1.441350,0.000008,1.368994,1.362952,1.365973,0.013217,0.019470,0.039661,1270607,1.901950
ryzen7535hs,hybrid,20000000,2,4,blockcyclic,1024,static,16,2,1.559658,0.000011,1.488302,1.437874,1.463088,0.013137,0.019390,0.038819,1270607,2.030401
ryzen7535hs,hybrid,20000000,2,4,blockcyclic,1024,static,64,2,1.553095,0.000008,1.482827,1.461778,1.472303,0.013000,0.018948,0.038312,1270607,2.026781
ryzen7535hs,hybrid,20000000,2,4,blockcyclic,1024,static,256,2,1.538928,0.000008,1.467580,1.460069,1.463825,0.013263,0.019000,0.039078,1270607,2.007988
ryzen7535hs,hybrid,20000000,2,4,blockcyclic,1024,dynamic,1,2,1.509648,0.000010,1.435284,1.428164,1.431724,0.013306,0.019167,0.041881,1270607,1.972373
ryzen7535hs,hybrid,20000000,2,4,blockcyclic,1024,dynamic,16,2,1.445406,0.000008,1.371447,1.312940,1.342193,0.013456,0.020549,0.039945,1270607,1.905173
ryzen7535hs,hybrid,20000000,2,4,blockcyclic,1024,dynamic,64,2,1.459844,0.000009,1.386889,1.377618,1.382254,0.014287,0.019334,0.039325,1270607,1.933724
ryzen7535hs,hybrid,20000000,2,4,blockcyclic,1024,dynamic,256,2,1.554245,0.000008,1.481158,1.456187,1.468673,0.013319,0.019441,0.040318,1270607,2.020867
ryzen7535hs,hybrid,20000000,2,4,blockcyclic,1024,guided,1,2,1.405421,0.000013,1.333603,1.315276,1.324439,0.013161,0.019561,0.039084,1270607,1.865575
ryzen7535hs,hybrid,20000000,2,4,blockcyclic,1024,guided,16,2,1.450472,0.000009,1.371087,1.369254,1.370170,0.015299,0.020141,0.045769,1270607,1.931065
ryzen7535hs,hybrid,20000000,2,4,blockcyclic,1024,guided,64,2,1.461151,0.000010,1.385434,1.327816,1.356625,0.073378,0.019891,0.040056,1270607,1.933041
ryzen7535hs,hybrid,20000000,2,4,blockcyclic,1024,guided,256,2,1.528992,0.000019,1.452116,1.443666,1.447891,0.026448,0.019716,0.039143,1270607,2.001512
ryzen7535hs,mpi,20000000,1,1,block,1024,-,0,3,7.181861,0.000000,7.125021,7.125021,7.125021,0.014697,0.000001,0.042143,1270607,7.636518
ryzen7535hs,mpi,20000000,2,1,block,1024,-,0,3,5.456208,0.000005,5.396960,3.584725,4.490843,1.831815,0.000001,0.039662,1270607,5.928118
ryzen7535hs,mpi,20000000,4,1,block,1024,-,0,3,2.942314,0.000006,2.877549,1.389594,2.249759,1.510843,0.000001,0.041871,1270607,3.446049
ryzen7535hs,mpi,20000000,8,1,block,1024,-,0,3,1.735342,0.000007,1.669686,0.587787,1.263565,1.107109,0.000001,0.040438,1270607,2.290742
ryzen7535hs,mpi,20000000,1,1,cyclic,1024,-,0,3,7.161159,0.000000,7.105750,7.105750,7.105750,0.014986,0.000001,0.040422,1270607,7.608237
ryzen7535hs,mpi,20000000,2,1,cyclic,1024,-,0,3,4.762726,0.000005,4.674723,4.663141,4.668932,0.016258,0.032160,0.039579,1270607,5.232952
ryzen7535hs,mpi,20000000,3,1,cyclic,1024,-,0,3,3.972901,0.000006,3.878059,0.013593,2.585287,3.878587,0.040250,0.040464,1270607,4.453872
ryzen7535hs,mpi,20000000,4,1,cyclic,1024,-,0,3,2.417976,0.000006,2.310490,2.252810,2.281087,0.077757,0.047844,0.039560,1270607,2.921312
ryzen7535hs,mpi,20000000,5,1,cyclic,1024,-,0,3,2.450571,0.000006,2.335647,0.021337,1.810195,0.048631,0.051732,0.042423,1270607,2.968049
ryzen7535hs,mpi,20000000,6,1,cyclic,1024,-,0,3,2.375427,0.000005,2.254401,0.011405,1.467352,2.267280,0.053063,0.043673,1270607,2.895893
ryzen7535hs,mpi,20000000,7,1,cyclic,1024,-,0,3,1.792706,0.000007,1.659865,0.019723,1.348047,0.122171,0.056840,0.044965,1270607,2.342363
ryzen7535hs,mpi,20000000,8,1,cyclic,1024,-,0,3,1.566603,0.000007,1.435770,1.373775,1.405549,0.077938,0.057550,0.048404,1270607,2.129249
ryzen7535hs,mpi,20000000,1,1,blockcyclic,1024,-,0,3,7.282749,0.000000,7.225334,7.225334,7.225334,0.015399,0.000001,0.042016,1270607,7.737632
ryzen7535hs,mpi,20000000,2,1,blockcyclic,1024,-,0,3,4.589230,0.000005,4.511976,4.468747,4.490361,0.057564,0.020484,0.042429,1270607,5.057390
ryzen7535hs,mpi,20000000,3,1,blockcyclic,1024,-,0,3,2.878094,0.000005,2.796576,2.768913,2.782778,0.028940,0.025829,0.040475,1270607,3.355857
ryzen7535hs,mpi,20000000,4,1,blockcyclic,1024,-,0,3,2.493541,0.000005,2.408555,2.332233,2.364181,0.071976,0.026968,0.040183,1270607,2.993199
ryzen7535hs,mpi,20000000,5,1,blockcyclic,1024,-,0,3,2.003875,0.000006,1.914056,1.769095,1.829250,0.142491,0.028062,0.044408,1270607,2.514390
ryzen7535hs,mpi,20000000,6,1,blockcyclic,1024,-,0,3,1.788601,0.000006,1.697707,1.596538,1.648197,0.072293,0.028196,0.041908,1270607,2.321416
ryzen7535hs,mpi,20000000,7,1,blockcyclic,1024,-,0,3,1.583539,0.000031,1.486624,1.324008,1.432825,0.049206,0.029456,0.044434,1270607,2.134822
ryzen7535hs,mpi,20000000,8,1,blockcyclic,1024,-,0,3,1.481933,0.000008,1.380225,1.273569,1.320279,0.100736,0.033787,0.044990,1270607,2.040223
ryzen7535hs,mpi,20000000,1,1,wblock,1024,-,0,3,7.277425,0.000000,7.221986,7.221986,7.221986,0.014771,0.000001,0.040667,1270607,7.733757
ryzen7535hs,mpi,20000000,2,1,wblock,1024,-,0,3,4.308585,0.000005,4.255119,3.975313,4.115216,0.014016,0.000000,0.039444,1270607,4.784373
ryzen7535hs,mpi,20000000,4,1,wblock,1024,-,0,3,2.510544,0.000004,2.452899,2.238084,2.336187,0.018093,0.000000,0.039547,1270607,3.005487
ryzen7535hs,mpi,20000000,8,1,wblock,1024,-,0,3,1.518641,0.000011,1.452821,1.239130,1.315677,0.024839,0.000001,0.040969,1270607,2.084739
ryzen7535hs,mpi,20000000,8,1,blockcyclic,16,-,0,3,1.473101,0.000010,1.364756,1.301782,1.328544,0.064864,0.047422,0.046184,1270607,2.035867
ryzen7535hs,mpi,20000000,8,1,blockcyclic,64,-,0,3,1.477917,0.000010,1.383780,1.227017,1.324901,0.129857,0.033022,0.040968,1270607,2.045729
ryzen7535hs,mpi,20000000,8,1,blockcyclic,256,-,0,3,1.517767,0.000018,1.419795,1.265038,1.361090,0.073719,0.034524,0.044089,1270607,2.068906
ryzen7535hs,mpi,20000000,8,1,blockcyclic,1024,-,0,3,1.529981,0.000005,1.428808,1.304496,1.389511,0.048836,0.030700,0.045221,1270607,2.101181
ryzen7535hs,mpi,20000000,8,1,blockcyclic,4096,-,0,3,1.529812,0.000007,1.431844,1.325723,1.368388,0.060290,0.031676,0.047617,1270607,2.073305
ryzen7535hs,mpi,20000000,8,1,blockcyclic,16384,-,0,3,1.514591,0.000007,1.414232,1.296101,1.346153,0.025068,0.031096,0.044188,1270607,2.084636
ryzen7535hs,hybrid,20000000,2,4,blockcyclic,1024,static,1,3,1.520343,0.000009,1.447804,1.397713,1.422759,0.063534,0.019387,0.039701,1270607,1.979637
ryzen7535hs,hybrid,20000000,2,4,blockcyclic,1024,static,16,3,1.499512,0.000008,1.423741,1.406927,1.415334,0.031158,0.019251,0.042168,1270607,1.965401
ryzen7535hs,hybrid,20000000,2,4,blockcyclic,1024,static,64,3,1.529578,0.000013,1.443553,1.380671,1.412112,0.015584,0.023463,0.046966,1270607,1.997199
ryzen7535hs,hybrid,20000000,2,4,blockcyclic,1024,static,256,3,1.518795,0.000008,1.441520,1.434557,1.438039,0.016861,0.019912,0.040494,1270607,2.000678
ryzen7535hs,hybrid,20000000,2,4,blockcyclic,1024,dynamic,1,3,1.482226,0.000009,1.409595,1.358151,1.383873,0.013671,0.019351,0.039601,1270607,1.942445
ryzen7535hs,hybrid,20000000,2,4,blockcyclic,1024,dynamic,16,3,1.490149,0.000010,1.416142,1.392324,1.404233,0.013686,0.019723,0.040588,1270607,1.955753
ryzen7535hs,hybrid,20000000,2,4,blockcyclic,1024,dynamic,64,3,1.501486,0.000009,1.424840,1.375540,1.400190,0.063878,0.019512,0.042547,1270607,1.967124
ryzen7535hs,hybrid,20000000,2,4,blockcyclic,1024,dynamic,256,3,1.577636,0.000009,1.501692,1.496595,1.499144,0.015579,0.019497,0.040860,1270607,2.036500
ryzen7535hs,hybrid,20000000,2,4,blockcyclic,1024,guided,1,3,1.507092,0.000009,1.431409,1.413870,1.422640,0.034083,0.020180,0.038949,1270607,1.969770
ryzen7535hs,hybrid,20000000,2,4,blockcyclic,1024,guided,16,3,1.423980,0.000013,1.351536,1.337960,1.344748,0.013866,0.018927,0.039638,1270607,1.898982
ryzen7535hs,hybrid,20000000,2,4,blockcyclic,1024,guided,64,3,1.518212,0.000010,1.444919,1.441819,1.443369,0.017966,0.019026,0.039391,1270607,1.990906
ryzen7535hs,hybrid,20000000,2,4,blockcyclic,1024,guided,256,3,1.573762,0.000009,1.500022,1.489767,1.494894,0.013872,0.020175,0.039683,1270607,2.046031
ryzen7535hs,mpi,200000,1,1,blockcyclic,1024,-,0,1,0.013278,0.000000,0.012162,0.012162,0.012162,0.000383,0.000000,0.000732,17984,0.473124
ryzen7535hs,hybrid,200000,1,1,blockcyclic,1024,dynamic,64,1,0.012980,0.000004,0.011965,0.011965,0.011965,0.000222,0.000000,0.000789,17984,0.475417
ryzen7535hs,mpi,400000,1,1,blockcyclic,1024,-,0,1,0.031874,0.000000,0.030135,0.030135,0.030135,0.000538,0.000000,0.001200,33860,0.492888
ryzen7535hs,hybrid,400000,1,1,blockcyclic,1024,dynamic,64,1,0.032518,0.000003,0.030938,0.030938,0.030938,0.000400,0.000000,0.001176,33860,0.494001
ryzen7535hs,mpi,600000,1,1,blockcyclic,1024,-,0,1,0.055927,0.000000,0.053706,0.053706,0.053706,0.000623,0.000000,0.001598,49098,0.517789
ryzen7535hs,hybrid,600000,1,1,blockcyclic,1024,dynamic,64,1,0.060901,0.000010,0.058606,0.058606,0.058606,0.000596,0.000000,0.001689,49098,0.572510
ryzen7535hs,mpi,800000,1,1,blockcyclic,1024,-,0,1,0.091245,0.000000,0.088199,0.088199,0.088199,0.000952,0.000000,0.002095,63951,0.555617
ryzen7535hs,hybrid,800000,1,1,blockcyclic,1024,dynamic,64,1,0.084468,0.000004,0.081371,0.081371,0.081371,0.000876,0.000000,0.002218,63951,0.552512
ryzen7535hs,mpi,1000000,1,1,blockcyclic,1024,-,0,1,0.113041,0.000000,0.108747,0.108747,0.108747,0.001179,0.000000,0.003114,78498,0.579697
ryzen7535hs,hybrid,1000000,1,1,blockcyclic,1024,dynamic,64,1,0.109502,0.000004,0.106000,0.106000,0.106000,0.000945,0.000000,0.002552,78498,0.579640
ryzen7535hs,mpi,1500000,1,1,blockcyclic,1024,-,0,1,0.194928,0.000000,0.189848,0.189848,0.189848,0.001385,0.000000,0.003695,114155,0.658098
ryzen7535hs,hybrid,1500000,1,1,blockcyclic,1024,dynamic,64,1,0.194641,0.000003,0.189110,0.189110,0.189110,0.001242,0.000000,0.004286,114155,0.658300
ryzen7535hs,mpi,2000000,1,1,blockcyclic,1024,-,0,1,0.294217,0.000000,0.286734,0.286734,0.286734,0.001912,0.000000,0.005571,148933,0.760846
ryzen7535hs,hybrid,2000000,1,1,blockcyclic,1024,dynamic,64,1,0.298166,0.000003,0.289468,0.289468,0.289468,0.001807,0.000000,0.006887,148933,0.755712
ryzen7535hs,mpi,2500000,1,1,blockcyclic,1024,-,0,1,0.391466,0.000000,0.381692,0.381692,0.381692,0.002674,0.000001,0.007099,183072,0.848982
ryzen7535hs,hybrid,2500000,1,1,blockcyclic,1024,dynamic,64,1,0.396051,0.000003,0.387048,0.387048,0.387048,0.002067,0.000000,0.006933,183072,0.857718
ryzen7535hs,mpi,3000000,1,1,blockcyclic,1024,-,0,1,0.520686,0.000000,0.511147,0.511147,0.511147,0.002597,0.000001,0.006941,216816,0.989205
ryzen7535hs,hybrid,3000000,1,1,blockcyclic,1024,dynamic,64,1,0.508191,0.000003,0.498898,0.498898,0.498898,0.002416,0.000000,0.006872,216816,0.964705
ryzen7535hs,mpi,3500000,1,1,blockcyclic,1024,-,0,1,0.705799,0.000000,0.690927,0.690927,0.690927,0.002925,0.000001,0.011947,250150,1.174248
ryzen7535hs,hybrid,3500000,1,1,blockcyclic,1024,dynamic,64,1,0.636178,0.000003,0.623947,0.623947,0.623947,0.002701,0.000000,0.009526,250150,1.093722
ryzen7535hs,mpi,4000000,1,1,blockcyclic,1024,-,0,1,0.771834,0.000000,0.759011,0.759011,0.759011,0.003278,0.000000,0.009544,283146,1.237737
ryzen7535hs,hybrid,4000000,1,1,blockcyclic,1024,dynamic,64,1,0.752702,0.000004,0.739762,0.739762,0.739762,0.003761,0.000001,0.009175,283146,1.216897
ryzen7535hs,mpi,4500000,1,1,blockcyclic,1024,-,0,1,0.888717,0.000000,0.875156,0.875156,0.875156,0.003999,0.000000,0.009561,315948,1.350437
ryzen7535hs,hybrid,4500000,1,1,blockcyclic,1024,dynamic,64,1,0.895320,0.000010,0.881859,0.881859,0.881859,0.003502,0.000000,0.009949,315948,1.353547
ryzen7535hs,mpi,5000000,1,1,blockcyclic,1024,-,0,1,1.028072,0.000000,1.011361,1.011361,1.011361,0.003975,0.000001,0.012736,348513,1.488885
ryzen7535hs,hybrid,5000000,1,1,blockcyclic,1024,dynamic,64,1,1.046847,0.000003,1.027725,1.027725,1.027725,0.004390,0.000001,0.014729,348513,1.516160
ryzen7535hs,mpi,5500000,1,1,blockcyclic,1024,-,0,1,1.202838,0.000000,1.185245,1.185245,1.185245,0.004460,0.000000,0.013132,380800,1.713379
ryzen7535hs,hybrid,5500000,1,1,blockcyclic,1024,dynamic,64,1,1.191885,0.000004,1.175510,1.175510,1.175510,0.004432,0.000001,0.011938,380800,1.663686
ryzen7535hs,mpi,6000000,1,1,blockcyclic,1024,-,0,1,1.344330,0.000000,1.325301,1.325301,1.325301,0.005510,0.000001,0.013517,412849,1.810442
ryzen7535hs,hybrid,6000000,1,1,blockcyclic,1024,dynamic,64,1,1.355925,0.000003,1.336524,1.336524,1.336524,0.005078,0.000001,0.014319,412849,1.818751
ryzen7535hs,mpi,6500000,1,1,blockcyclic,1024,-,0,1,1.507325,0.000000,1.486498,1.486498,1.486498,0.005250,0.000001,0.015576,444757,1.975179
ryzen7535hs,hybrid,6500000,1,1,blockcyclic,1024,dynamic,64,1,1.535526,0.000003,1.516230,1.516230,1.516230,0.005173,0.000001,0.014119,444757,2.007715
ryzen7535hs,mpi,7000000,1,1,blockcyclic,1024,-,0,1,1.676845,0.000000,1.652185,1.652185,1.652185,0.009704,0.000001,0.014955,476648,2.132444
ryzen7535hs,hybrid,7000000,1,1,blockcyclic,1024,dynamic,64,1,1.670489,0.000003,1.647893,1.647893,1.647893,0.005569,0.000001,0.017024,476648,2.131781
ryzen7535hs,mpi,7500000,1,1,blockcyclic,1024,-,0,1,1.834428,0.000000,1.808595,1.808595,1.808595,0.010044,0.000001,0.015788,508261,2.294829
ryzen7535hs,hybrid,7500000,1,1,blockcyclic,1024,dynamic,64,1,1.874813,0.000003,1.840676,1.840676,1.840676,0.008193,0.000001,0.025940,508261,2.351934
