site,impl,n,procs,threads,dist,chunk,sched,sched_chunk,run,total,bcast,comp_max,comp_min,comp_avg,gather,merge,write,count,wall
caas-1node,mpi,18000000,16,1,cyclic,1024,-,0,1,0.351433,0.000037,0.290358,0.289335,0.289717,0.004372,0.028300,0.028489,1151367,1.966495
caas-1node,mpi,18000000,16,1,cyclic,1024,-,0,2,0.350035,0.000030,0.290079,0.289466,0.289734,0.004527,0.027182,0.028217,1151367,1.958076
caas-1node,mpi,18000000,16,1,cyclic,1024,-,0,3,0.351557,0.000029,0.290067,0.289348,0.289668,0.004900,0.027877,0.028684,1151367,1.982729
caas-1node,mpi,18000000,16,1,blockcyclic,1024,-,0,1,0.329803,0.000028,0.290772,0.289000,0.289756,0.004866,0.005777,0.029221,1151367,1.944409
caas-1node,mpi,18000000,16,1,blockcyclic,1024,-,0,2,0.329054,0.000026,0.291067,0.288960,0.289643,0.005994,0.005692,0.027979,1151367,1.951062
caas-1node,mpi,18000000,16,1,blockcyclic,1024,-,0,3,0.341242,0.000025,0.302987,0.288823,0.291286,0.017987,0.005759,0.027929,1151367,1.946641
caas-1node,mpi,18000000,16,1,wblock,1024,-,0,1,0.373120,0.000025,0.340604,0.274814,0.289543,0.004337,0.000000,0.028153,1151367,1.965078
caas-1node,mpi,18000000,16,1,wblock,1024,-,0,2,0.373827,0.000031,0.340793,0.274878,0.289782,0.004219,0.000000,0.028784,1151367,1.979534
caas-1node,mpi,18000000,16,1,wblock,1024,-,0,3,0.370056,0.000036,0.340321,0.275031,0.289443,0.004210,0.000000,0.025489,1151367,1.971951
caas-1node,mpi,20000000,16,1,block,1024,-,0,1,0.506452,0.000027,0.470433,0.108231,0.336336,0.367183,0.000000,0.031011,1270607,2.304012
caas-1node,mpi,20000000,16,1,block,1024,-,0,2,0.508030,0.000027,0.471091,0.108271,0.336171,0.367439,0.000000,0.032292,1270607,2.093659
caas-1node,mpi,20000000,16,1,block,1024,-,0,3,0.508279,0.000028,0.470911,0.108359,0.336545,0.367690,0.000000,0.032202,1270607,2.126352
caas-1node,mpi,20000000,16,1,cyclic,1024,-,0,1,0.403169,0.000027,0.336950,0.336391,0.336584,0.004882,0.029824,0.031738,1270607,2.014002
caas-1node,mpi,20000000,16,1,cyclic,1024,-,0,2,0.410240,0.000026,0.343952,0.336096,0.337271,0.012246,0.029503,0.031905,1270607,2.039569
caas-1node,mpi,20000000,16,1,cyclic,1024,-,0,3,0.404133,0.000030,0.337288,0.336077,0.336474,0.005475,0.029760,0.031948,1270607,2.020066
caas-1node,mpi,20000000,16,1,blockcyclic,1024,-,0,1,0.379693,0.000026,0.337438,0.334909,0.336311,0.005666,0.006103,0.031605,1270607,1.999994
caas-1node,mpi,20000000,16,1,blockcyclic,1024,-,0,2,0.380139,0.000026,0.338345,0.335392,0.336383,0.004653,0.005956,0.031160,1270607,1.979169
caas-1node,mpi,20000000,16,1,blockcyclic,1024,-,0,3,0.380025,0.000030,0.337502,0.335220,0.336248,0.006165,0.005935,0.031731,1270607,1.978302
caas-1node,mpi,20000000,16,1,wblock,1024,-,0,1,0.436294,0.000031,0.398241,0.318826,0.336610,0.005076,0.000000,0.032945,1270607,2.053134
caas-1node,mpi,20000000,16,1,wblock,1024,-,0,2,0.431860,0.000029,0.395142,0.318592,0.336200,0.004717,0.000000,0.031972,1270607,2.040180
caas-1node,mpi,20000000,16,1,wblock,1024,-,0,3,0.431367,0.000032,0.394726,0.318803,0.336218,0.004740,0.000000,0.031870,1270607,2.032068
caas-1node,serial_sieve,500000000,1,1,-,0,-,0,1,1.523096,,0.771551,,,,,,26355867,1.523096
caas-1node,mpi_sieve,500000000,16,1,block,1024,-,0,1,0.876163,0.000027,0.052021,0.047223,0.049893,0.054783,0.000001,0.774129,26355867,2.475938
caas-1node,serial_sieve,500000000,1,1,-,0,-,0,2,1.507863,,0.769010,,,,,,26355867,1.507863
caas-1node,mpi_sieve,500000000,16,1,block,1024,-,0,2,0.870774,0.000032,0.052346,0.046456,0.049784,0.054769,0.000001,0.769517,26355867,2.481878
caas-1node,serial_sieve,500000000,1,1,-,0,-,0,3,1.517189,,0.769036,,,,,,26355867,1.517189
caas-1node,mpi_sieve,500000000,16,1,block,1024,-,0,3,0.859897,0.000031,0.052038,0.047583,0.050567,0.054418,0.000001,0.757865,26355867,2.488478
